SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,OPINION_TYPE,OSOPINION_TYPE,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_QOQ,OPERATE_INCOME,OPERATE_INCOME_QOQ,INTEREST_INCOME,INTEREST_INCOME_QOQ,EARNED_PREMIUM,EARNED_PREMIUM_QOQ,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_QOQ,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_QOQ,TOI_OTHER,TOI_OTHER_QOQ,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_QOQ,OPERATE_COST,OPERATE_COST_QOQ,INTEREST_EXPENSE,INTEREST_EXPENSE_QOQ,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_QOQ,RESEARCH_EXPENSE,RESEARCH_EXPENSE_QOQ,SURRENDER_VALUE,SURRENDER_VALUE_QOQ,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_QOQ,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_QOQ,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_QOQ,REINSURE_EXPENSE,REINSURE_EXPENSE_QOQ,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_QOQ,OPERATE_TAX_ADD,OPERATE_TAX_ADD_QOQ,SALE_EXPENSE,SALE_EXPENSE_QOQ,MANAGE_EXPENSE,MANAGE_EXPENSE_QOQ,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_QOQ,FINANCE_EXPENSE,FINANCE_EXPENSE_QOQ,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_QOQ,FE_INTEREST_INCOME,FE_INTEREST_INCOME_QOQ,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_QOQ,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_QOQ,OTHER_INCOME,OTHER_INCOME_QOQ,TOC_OTHER,TOC_OTHER_QOQ,INVEST_INCOME,INVEST_INCOME_QOQ,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_QOQ,ACF_END_INCOME,ACF_END_INCOME_QOQ,EXCHANGE_INCOME,EXCHANGE_INCOME_QOQ,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_QOQ,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_QOQ,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_QOQ,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_QOQ,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_QOQ,OPERATE_PROFIT,OPERATE_PROFIT_QOQ,NONBUSINESS_INCOME,NONBUSINESS_INCOME_QOQ,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_QOQ,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_QOQ,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_QOQ,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_QOQ,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_QOQ,TOTAL_PROFIT,TOTAL_PROFIT_QOQ,EFFECT_TP_OTHER,EFFECT_TP_OTHER_QOQ,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_QOQ,INCOME_TAX,INCOME_TAX_QOQ,NETPROFIT,NETPROFIT_QOQ,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_QOQ,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_QOQ,NETPROFIT_OTHER,NETPROFIT_OTHER_QOQ,NETPROFIT_BALANCE,NETPROFIT_BALANCE_QOQ,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_QOQ,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_QOQ,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_QOQ,MINORITY_INTEREST,MINORITY_INTEREST_QOQ,PARENT_NETPROFIT,PARENT_NETPROFIT_QOQ,BASIC_EPS,BASIC_EPS_QOQ,DILUTED_EPS,DILUTED_EPS_QOQ,UNABLE_OCI,UNABLE_OCI_QOQ,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_QOQ,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_QOQ,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_QOQ,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_QOQ,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_QOQ,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_QOQ,ABLE_OCI,ABLE_OCI_QOQ,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_QOQ,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_QOQ,HMI_AFA,HMI_AFA_QOQ,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_QOQ,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_QOQ,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_QOQ,FINANCE_OCI_AMT,FINANCE_OCI_AMT_QOQ,CONVERT_DIFF,CONVERT_DIFF_QOQ,ABLE_OCI_OTHER,ABLE_OCI_OTHER_QOQ,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_QOQ,OCI_OTHER,OCI_OTHER_QOQ,OCI_BALANCE,OCI_BALANCE_QOQ,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_QOQ,PARENT_OCI,PARENT_OCI_QOQ,MINORITY_OCI,MINORITY_OCI_QOQ,PARENT_OCI_OTHER,PARENT_OCI_OTHER_QOQ,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_QOQ,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_QOQ,PARENT_TCI,PARENT_TCI_QOQ,MINORITY_TCI,MINORITY_TCI_QOQ,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_QOQ,TCI_OTHER,TCI_OTHER_QOQ,TCI_BALANCE,TCI_BALANCE_QOQ,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_QOQ,PRECOMBINE_TCI,PRECOMBINE_TCI_QOQ,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_QOQ
600519.SH,600519,贵州茅台,10002602,通用,2022-03-31 00:00:00,一季度,2022一季度,058001001,2022-04-27 00:00:00,2023-04-26 00:00:00,CNY,,,33187160227.05,2.394352749837,32295763804.41,2.37040041752,891396422.64,3.2697825829,,,,,,,,,9185979868.46,-14.190137976901,2464917267.76,2.344651398957,34534696.0,-30.944391734199,207776.85,149.739096791528,19541510.23,-1.396595009212,,,,,,,,,,,,,4337126062.79,-7.691272798365,530953738.61,-34.790813909145,2133082794.34,-29.730191165295,,,-334383978.12,-4.133383454086,,,338999547.54,4.186034038248,,,,,10884602.29,22.51387351197,,,15960000.0,10.414646667257,,,,,,,,,,,,,-1156763.27,23.111064588697,,,24026868197.61,10.580626364751,13037802.3,-79.614194178802,,,28787943.22,-75.997178367868,,,,,0.0,,24011118056.69,10.793589784301,,,0.0,,6059001910.9,9.638022409769,17952116145.8,11.189121960987,17952116145.8,11.189121960987,,,,,,,,,,,,,707147558.48,-25.688457533857,17244968587.32,13.498765231714,13.73,13.564929693962,13.73,13.564929693962,,,,,,,,,,,,,,,-1346401.36,55.156029697536,,,,,,,,,,,,,,,-1346401.36,55.156029697536,,,,,,,,,-1346401.36,55.156029697536,-1346401.36,55.156029697536,,,,,,,17950769744.44,11.201461731878,17243622185.96,13.512334483973,707147558.48,-25.688457533857,,,,,,,,,,,17243064446.83,13.445440275834
600519.SH,600519,贵州茅台,10002602,通用,2021-12-31 00:00:00,四季度,2021四季度,058001001,2022-03-31 00:00:00,2023-03-31 00:00:00,CNY,标准无保留意见,,32411123597.93,23.088448912072,31547951041.21,23.451545244687,863172556.72,11.141050076446,,,,,,,,,10705039784.34,27.835260915882,2408447568.16,2.800697470565,50009980.17,2.634189022058,-417733.46,-340.875758024652,19818291.5,4.245897737956,,,,,,,,,,,,,4698500558.15,28.703971303889,814231507.0,28.735048374771,3035560832.9,57.485343932218,,,-321111220.08,-29.854875062514,263189.48,-38.997836237225,325379068.96,36.257927832831,,,,,8884383.44,269.995662941769,,,14454604.06,-9.432305388471,,,,,,,,,0.0,,,,-1504459.99,93.89646895436,,,21727918341.1,21.038845839666,63955295.24,2663.559430657792,,,119935662.82,-19.188848185639,,,,,,,21671937973.52,21.717629116633,,,,,5526369208.17,24.557085355911,16145568765.35,20.775237981688,16145568765.35,20.775237981688,,,,,,,,,,,,,951598547.16,25.858052596146,15193970218.19,20.470528073791,12.09,20.418326693227,12.09,20.418326693227,,,,,,,,,,,,,,,-3002413.37,-92.731949676361,,,,,,,,,,,,,,,-3002413.37,-92.731949676361,,,,,,,,,-3002413.37,-92.731949676361,-3002413.37,-92.731949676361,,,,,,,16142566351.98,20.766851819756,15190967804.82,20.461601465846,951598547.16,25.858052596146,,,,,,,,,,,15199433670.41,19.606052181506
600519.SH,600519,贵州茅台,10002602,通用,2021-09-30 00:00:00,三季度,2021三季度,058001001,2021-10-23 00:00:00,2022-10-17 00:00:00,CNY,,,26331572039.78,16.219047662892,25554926006.54,17.13634800494,776646033.24,-7.59210643767,,,,,,,,,8374089987.1,14.059449476991,2342831933.46,19.401432536246,48726433.8,21.942521701108,173422.79,6.811306960854,19011099.65,62.944601133343,,,,,,,,,,,,,3650625936.83,16.721144596898,632486271.05,-12.589562666379,1927519575.54,12.936031397216,,,-247284686.02,-7.498088781561,431442.86,,238796431.25,0.507037825983,,,,,2401212.86,17.386940035653,,,15960000.0,,,,,,,,,,0.0,100.0,,,-24649010.2,-291.553804474345,,,17951194255.34,16.887204570611,2314236.29,24.870578169985,,,148414742.43,4218.973756800169,,,,,,,17805093749.2,15.947838996259,,,,,4436816414.24,13.141663436326,13368277334.96,16.910205982435,13368277334.96,16.910205982435,,,,,,,,,,,,,756088726.57,2.850973555914,12612188608.39,17.876171294014,10.04,17.840375586854,10.04,17.840375586854,,,,,,,,,,,,,,,-1557818.19,-761.100491044864,,,,,,,,,,,,,,,-1557818.19,-761.100491044864,,,,,,,,,-1557818.19,-761.100491044864,-1557818.19,-761.100491044864,,,,,,,13366719516.77,16.898431799475,12610630790.2,17.863604463625,756088726.57,2.850973555914,,,,,,,,,,,12707913515.4,18.991805412435
600519.SH,600519,贵州茅台,10002602,通用,2021-06-30 00:00:00,二季度,2021二季度,058001001,2021-07-31 00:00:00,2022-08-03 00:00:00,CNY,,,22656847194.41,-19.269337110622,21816392982.87,-20.001154592688,840454211.54,5.870534607484,,,,,,,,,7341864287.0,-12.135653867797,1962147257.11,-13.559930904819,39958525.64,13.511256067745,162363.7,-17.594046645599,11667216.66,2.10570736956,,,,,,,,,,,,,3127647479.33,-18.289012026396,723582091.96,27.600234065371,1706735708.43,-4.140633582848,,,-230036355.83,-69.031098509887,,,237591751.2,66.367775589216,,,,,2045553.67,-71.529274148933,,,,,,,,,,,,,-30847.22,98.606643857923,,,12867930.38,4790.91519370189,,,15357706877.57,-22.09770152822,1853307.9,113.913898851187,,,3436342.77,-82.862291056559,,,,,,,15356123842.7,-22.02985392793,,,,,3921470022.17,-20.341408441443,11434653820.53,-22.592536076914,11434653820.53,-22.592536076914,,,,,,,,,,,,,735130354.56,-10.083271420925,10699523465.97,-23.325432393389,8.52,-23.312331233123,8.52,-23.312331233123,,,,,,,,,,,,,,,-180910.15,93.857815183724,,,,,,,,,,,,,,,-180910.15,93.857815183724,,,,,,,,,-180910.15,93.857815183724,-180910.15,93.857815183724,,,,,,,11434472910.38,-22.578323773717,10699342555.82,-23.310541965225,735130354.56,-10.083271420925,,,,,,,,,,,10679654343.72,-23.550002886208
600519.SH,600519,贵州茅台,10002602,通用,2021-03-31 00:00:00,一季度,2021一季度,058001001,2021-04-28 00:00:00,2022-04-27 00:00:00,CNY,,,28064735731.77,-1.244364078739,27270884813.14,-1.550702887078,793850918.63,10.575381321581,,,,,,,,,8355908409.03,-14.494795473425,2269951051.23,-2.288062590458,35202258.37,9.708794643269,197029.09,153.597304883405,11426605.78,-8.610267100792,,,,,,,,,,,,,3827695095.72,-14.410575003991,567069564.77,-26.534833995262,1780457948.16,-20.526930240608,,,-136091144.09,-71.600705718305,,,142811160.61,24.367549188957,,,,,7184761.22,1054.20027680522,,,,,,,,,,,,,-2213879.07,-55.940502870508,,,263098.62,-93.171328449905,,,19714061303.51,5.709620810972,866380.31,-76.526919124504,,,20051354.48,-94.009116549782,,,,,0.0,,19694876329.34,7.51503919532,,,0.0,,4922846293.72,5.968025672508,14772030035.62,8.040672214243,14772030035.62,8.040672214243,,,,,,,,,,,,,817567950.01,1.880790929613,13954462085.61,8.424750029098,11.11,8.49609375,11.11,8.49609375,,,,,,,,,,,,,,,-2945371.32,-1094.408120018605,,,,,,,,,,,,,,,-2945371.32,-1094.408120018605,,,,,,,,,-2945371.32,-1094.408120018605,-2945371.32,-1094.408120018605,,,,,,,14769084664.3,8.016790169634,13951516714.29,8.399370098608,817567950.01,1.880790929613,,,,,,,,,,,13969463370.71,6.520684184784
600519.SH,600519,贵州茅台,10002602,通用,2020-12-31 00:00:00,四季度,2020四季度,058001001,2021-03-31 00:00:00,2022-03-31 00:00:00,CNY,标准无保留意见,,28418363640.68,18.704108147762,27700436278.24,19.079484123274,717927362.44,5.831921885272,,,,,,,,,9772397429.25,21.594412857371,2323105151.13,11.764596158237,32086997.66,23.147218680812,-367610.07,-351.087631827641,12503161.37,-12.586049841226,,,,,,,,,,,,,4472158909.7,17.353669695252,771889040.22,26.017947730162,2240328646.61,42.071526620576,,,-79306867.37,3.822317747494,,,114829922.71,34.496489117765,,,,,622488.26,-35.747225706417,,,237455.55,,,,,,,,,,-1419694.71,-42.050625943108,,,3852852.17,209.930931659088,,,18649259312.7,17.254759987083,3690952.69,-22.121409404917,,,334697789.51,3445.425331263103,,,,,,,18318252475.88,15.207649263489,,,,,4645595935.64,16.809268281734,13672656540.24,14.673413224422,13672656540.24,14.673413224422,,,,,,,,,,,,,802475071.65,15.02083810856,12870181468.59,14.651820262074,10.24,14.541387024609,10.24,14.541387024609,,,,,,,,,,,,,,,296193.41,7.841476783893,,,,,,,,,,,,,,,296193.41,7.841476783893,,,,,,,,,296193.41,7.841476783893,296193.41,7.841476783893,,,,,,,13672952733.65,14.673255850339,12870477662.0,14.65165363551,802475071.65,15.02083810856,,,,,,,,,,,13114319981.72,16.785846250946
600519.SH,600519,贵州茅台,10002602,通用,2020-09-30 00:00:00,三季度,2020三季度,058001001,2020-10-26 00:00:00,2021-10-23 00:00:00,CNY,,,23940505584.95,17.725451115539,23262139974.98,19.003693187246,678365609.97,-13.964213499538,,,,,,,,,8036880313.5,18.922269898243,2078569807.42,20.855298245865,26055803.78,18.766660225159,146407.08,-16.894058842632,14303393.62,8.016322251228,,,,,,,,,,,,,3810838571.4,20.757538380733,612523100.18,22.009758261197,1576901930.95,11.618487501522,,,-82458700.93,-21.782291626905,,,85377635.85,20.032507584224,,,,,968811.49,-88.868884216227,,,,,,,,,,,,,-999428.69,-109.901372313297,,,1243132.51,101.629537211778,,,15904905962.67,17.637279074813,4739367.6,194.007247166276,,,9440271.85,-62.122873112818,,,,,,,15900205058.42,17.805627936945,,,,,3977078192.49,15.8724550815,11923126865.93,18.464883916211,11923126865.93,18.464883916211,,,,,,,,,,,,,697677990.22,25.299537107335,11225448875.71,18.064627664914,8.94,18.097754293263,8.94,18.097754293263,,,,,,,,,,,,,,,274656.3,-79.696656000257,,,,,,,,,,,,,,,274656.3,-79.696656000257,,,,,,,,,274656.3,-79.696656000257,274656.3,-79.696656000257,,,,,,,11923401522.23,18.451692104162,11225723532.01,18.050720353258,697677990.22,25.299537107335,,,,,,,,,,,11229374451.37,17.986479116049
600519.SH,600519,贵州茅台,10002602,通用,2020-06-30 00:00:00,二季度,2020二季度,058001001,2020-07-29 00:00:00,2021-07-31 00:00:00,CNY,,,20335879249.64,-19.616239462856,19547410128.17,-19.905371331438,788469121.47,-11.715223728659,,,,,,,,,6758095283.9,0.301847058256,1719883064.78,-15.378552732492,21938651.58,-29.337481822516,176169.21,16.728075570322,13241881.71,27.945835427452,,,,,,,,,,,,,3155776958.11,28.926000379732,502027959.82,-24.085324965771,1412760525.83,-9.42990414035,,,-67709927.14,-1218.574098939317,,,71128761.34,866.237830723546,,,,,8703633.21,206.118908720432,,,,,,,,,,,,,10093840.11,463.516372620455,,,-76287457.63,-42202.744269198374,,,13520293981.43,-27.156024282957,1611990.06,59.7887425163,,,24923410.58,-68.89533141165,,,,,,,13496982560.91,-26.970315308064,,,,,3432289571.92,-25.686277277906,10064692988.99,-27.398114693674,10064692988.99,-27.398114693674,,,,,,,,,,,,,556808114.64,-27.601063245317,9507884874.35,-27.386194189919,7.57,-27.351247600768,7.57,-27.351247600768,,,,,,,,,,,,,,,1352763.86,2504.506152113251,,,,,,,,,,,,,,,1352763.86,2504.506152113251,,,,,,,,,1352763.86,2504.506152113251,1352763.86,2504.506152113251,,,,,,,10066045752.85,-27.388061821108,9509237638.21,-27.375550792247,556808114.64,-27.601063245317,,,,,,,,,,,9517509578.64,-27.652202367657
600519.SH,600519,贵州茅台,10002602,通用,2020-03-31 00:00:00,一季度,2020一季度,058001001,2020-04-28 00:00:00,2021-04-28 00:00:00,CNY,,,25298492025.94,-0.186155693856,24405394535.33,-0.365467116793,893097490.61,5.011483271359,,,,,,,,,6737757560.91,-30.76967971148,2032443452.95,-9.433006338718,31047084.29,78.670449971953,150922.74,140.500241354729,10349599.63,162.868413847757,,,,,,,,,,,,,2447742851.57,-48.857551922962,661305550.73,-0.555950818365,1559853186.0,-23.105960756259,,,-5135087.0,-164.188625692232,,,7361413.42,-36.673823894795,,,,,2843219.73,,,,,,,,,,,,,,-2776722.28,-102.923237761451,,,-180336.9,-108.465477090997,,,18560620625.58,18.001182210414,1008825.8,79.566646348458,,,80127555.48,-47.664993975173,,,,,0.0,,18481501895.9,18.648845283968,,,0.0,,4618648408.66,14.922020075394,13862853487.24,19.944768751354,13862853487.24,19.944768751354,,,,,,,,,,,,,769083276.08,-4.589925019398,13093770211.16,21.784210513021,10.42,21.728971962617,10.42,21.728971962617,,,,,,,,,,,,,,,-56259.53,-110.868618306372,,,,,,,,,,,,,,,-56259.53,-110.868618306372,,,,,,,,,-56259.53,-110.868618306372,-56259.53,-110.868618306372,,,,,,,13862797227.71,19.938910295236,13093713951.63,21.777824296485,769083276.08,-4.589925019398,,,,,,,,,,,13155216731.0,20.993232017061
600519.SH,600519,贵州茅台,10002602,通用,2019-12-31 00:00:00,四季度,2019四季度,058001001,2020-04-22 00:00:00,2021-03-31 00:00:00,CNY,标准无保留意见,,25345674442.06,13.474638100848,24494915396.39,14.212077116537,850476026.8,-4.345456882251,,,283018.87,,,,,,9732379588.64,33.120160195069,2244132625.79,13.669490104628,17376731.46,-72.861686701679,-372646.52,-310.815594401152,-16462320.26,-231.121417419703,,,,,,,,,,,,,4786127656.39,49.193457234265,665002638.34,6.056100197568,2028574908.2,42.501208047631,,,7999995.24,483.599609810905,,,11624598.03,555.623418701481,,,,,,,,,,,,,,,,,,,94987904.05,182.658281246775,0.0,,2130262.69,-49.890909967657,,,15729181926.74,5.463684558073,561811.35,-65.389680940395,,,153105085.04,100332.05671657906,,,,,,,15576638653.05,4.430587954822,,,,,4018941196.5,8.619855184725,11557697456.55,3.048577978274,11557697456.55,3.048577978274,,,,,,,,,,,,,806081827.56,13.222325380954,10751615628.99,2.359004839654,8.56,2.392344497608,8.56,2.392344497608,,,,,,,,,,,,,,,517632.77,202.137306864976,,,,,,,,,,,,,,,517632.77,202.137306864976,,,,,,,,,517632.77,202.137306864976,517632.77,202.137306864976,,,,,,,11558215089.32,3.057850015096,10752133261.76,2.368872089377,806081827.56,13.222325380954,,,,,,,,,,,10872688093.12,3.521984591868
600519.SH,600519,贵州茅台,10002602,通用,2019-09-30 00:00:00,三季度,2019三季度,058001001,2019-10-16 00:00:00,2020-10-26 00:00:00,CNY,,,22335981736.76,19.493875777303,21446869731.12,20.192374979064,889112005.64,4.803498923043,,,0.0,,,,,,7310973465.16,16.331817342142,1974261188.05,31.251708692024,64030255.93,102.303037866355,176764.21,42.705847030177,12555020.06,-71.264774641106,,,,,,,,,,,,,3208001037.79,37.56414430698,627029126.19,-43.78720000434,1423549270.91,13.064841699477,,,1370802.02,187.019448926093,,,1773060.22,-55.123621996504,,,,,,,,,,,,,,,,,,,-114916379.36,,,,4251250.0,136.31778980937,,,14914311018.67,20.259496375523,1623248.11,-66.224038302836,,,152446.43,-97.029970564595,,,,,,,14915781820.35,20.274526299452,,,,,3700006034.5,18.565588626257,11215775785.85,20.84915098538,11215775785.85,20.84915098538,,,,,,,,,,,,,711946009.63,29.160066195543,10503829776.22,20.324375433671,8.36,20.287769784173,8.36,20.287769784173,,,,,,,,,,,,,,,-506800.88,-125.291899352069,,,,,,,,,,,,,,,-506800.88,-125.291899352069,,,,,,,,,-506800.88,-125.291899352069,-506800.88,-125.291899352069,,,,,,,11215268984.97,20.817604668108,10503322975.34,20.290958076868,711946009.63,29.160066195543,,,,,,,,,,,10502781738.57,20.31067250572
600519.SH,600519,贵州茅台,10002602,通用,2019-06-30 00:00:00,二季度,2019二季度,058001001,2019-07-18 00:00:00,2020-07-29 00:00:00,CNY,,,18692156055.25,-16.851782405083,17843785626.88,-17.557829466183,848360994.41,1.415198274765,,,,,,,,,6284586308.54,-3.080161951176,1504179418.1,-11.904442333546,31650664.57,-3.194689659322,123866.13,-14.689563480951,43692088.38,390.698887550518,,,,,,,,,,,,,2332003774.64,-3.12219210414,1115456134.97,27.992219079411,1259055644.1,-13.574064170522,,,-1575282.35,-366.751363151177,,,3950987.8,19.057307057207,,,,,,,,,,,,,,,,,,,,,,,-11705695.81,-109567.36663636738,,,12401774053.75,-22.470606878242,4805927.14,95.088148279048,,,5132825.56,-95.33386164663,,,,,,,12401447155.33,-21.947928327923,,,,,3120640716.56,-21.453064846622,9280806438.77,-22.112926678541,9280806438.77,-22.112926678541,,,,,,,,,,,,,551212174.63,-20.607763297554,8729594264.14,-22.206053793953,6.95,-22.172452407615,6.95,-22.172452407615,,,,,,,,,,,,,,,2003807.12,193.302960079205,,,,,,,,,,,,,,,2003807.12,193.302960079205,,,,,,,,,2003807.12,193.302960079205,2003807.12,193.302960079205,,,,,,,9282810245.89,-22.082066607443,8731598071.26,-22.173301817006,551212174.63,-20.607763297554,,,,,,,,,,,8729717422.26,-22.757632782986
600519.SH,600519,贵州茅台,10002602,通用,2019-03-31 00:00:00,一季度,2019一季度,058001001,2019-04-25 00:00:00,2020-04-28 00:00:00,CNY,,,22480525254.69,1.126433965548,21644002712.86,1.15342326629,836522541.83,0.538995104576,,,,,,,,,6484313671.03,-3.716637854447,1707440713.18,-9.461204295321,32695173.91,-18.120404969179,145194.58,177.244767801647,8904052.87,31.890477896873,,,,,,,,,,,,,2407159931.97,-29.886667897558,871503082.76,418.648647534106,1456803021.01,-11.259832447701,,,-337499.25,-139.114245908229,,,3318559.69,-44.152689948587,,,-10693.32,,,,,,,,,,,,,,,,,,,,10693.32,,,,15996222276.98,3.167698516588,2463464.43,173.641066733706,,,110001572.42,-56.977473762077,,,,,0.0,,15888684168.99,4.186145544593,,,0.0,,3972963057.65,-0.477431844052,11915721111.34,5.839784742888,11915721111.34,5.839784742888,,,,,,,,,,,,,694289766.26,-11.913429323002,11221431345.08,7.176252113938,8.93,7.202881152461,8.93,7.202881152461,,,,,,,,,,,,,,,-2147635.1,-88.898646010427,,,,,,,,,,,,,,,-2147635.1,-88.898646010427,,,,,,,,,-2147635.1,-88.898646010427,-2147635.1,-88.898646010427,,,,,,,11913573476.24,5.831396131056,11219283709.98,7.167377076388,694289766.26,-11.913429323002,,,,,,,,,,,11301721758.13,6.05539676444
600519.SH,600519,贵州茅台,10002602,通用,2018-12-31 00:00:00,四季度,2018四季度,058001001,2019-03-29 00:00:00,2020-04-22 00:00:00,CNY,标准无保留意见,,22230117658.8,12.741359473028,21397202402.02,13.543368075805,832037898.29,-4.67480904437,,,,,,,,,6734614918.44,-0.372251005558,1885866384.56,16.987028841983,39930795.82,-15.076088618365,-187966.88,-238.182816909029,6751096.07,-14.905180933596,,,,,,,,,,,,,3433241381.9,6.765455399838,-273499696.14,-142.338163049618,1641650068.05,33.343455111734,,,862855.06,641.045040693045,,,5942201.49,205.119120355075,68421.78,,,,,,,,,,,,,,,,,,,,,,,,-68421.78,,15505068453.58,19.656123209998,900253.92,-77.520820841712,,,255683666.3,144.260506889438,,,,,,,15250285041.2,18.611402266522,,,,,3992022243.06,24.464849945819,11258262798.14,16.665905349438,11258262798.14,16.665905349438,,,,,,,,,,,,,788190255.25,15.802094940987,10470072542.89,16.731455136675,8.33,16.666666666667,8.33,16.666666666667,,,,,,,,,,,,,,,-1136924.56,-143.982198476569,,,,,,,,,,,,,,,-1136924.56,-143.982198476569,,,,,,,,,-1136924.56,-143.982198476569,-1136924.56,-143.982198476569,,,,,,,11257125873.58,16.622883748068,10468935618.33,16.685150918919,788190255.25,15.802094940987,,,,,,,,,,,10656432489.93,17.817776465221
600519.SH,600519,贵州茅台,10002602,通用,2018-09-30 00:00:00,三季度,2018三季度,058001001,2018-10-29 00:00:00,2019-10-16 00:00:00,CNY,,,19717801668.09,16.97649756904,18844960092.9,18.294520731568,872841575.19,-5.706479838975,,,,,,,,,6759778260.99,9.865622942473,1612030327.83,7.009814466709,47019496.83,94.678268457984,136027.68,48.563789702693,7933615.87,74.147179244985,,,,,,,,,,,,,3215685606.4,52.082913730935,645988574.94,-48.506188498005,1231144090.78,-1.638705284866,,,-159479.34,79.125805591415,,,1947502.17,4.809875635619,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,12958023407.1,21.077930763723,4004834.49,-10.683189634711,,,104676629.7,-34.276107337385,,,,,,,12857351611.89,21.900279842042,,,,,3207349098.8,16.350900153842,9650002513.09,23.863811641882,9650002513.09,23.863811641882,,,,,,,,,,,,,680635575.42,27.570313874423,8969366937.67,23.591318572243,7.14,23.529411764706,7.14,23.529411764706,,,,,,,,,,,,,,,2584965.28,510.235743033322,,,,,,,,,,,,,,,2584965.28,510.235743033322,,,,,,,,,2584965.28,510.235743033322,2584965.28,510.235743033322,,,,,,,9652587478.37,23.907012818371,8971951902.95,23.637672409004,680635575.42,27.570313874423,,,,,,,,,,,9044842645.69,22.668719878842
